lbo_rank,ticker,company,sector,sub_industry,cik,sec_company_title,fetch_success,error,year,filed,revenue,gross_profit,operating_income,depreciation_amortization,ebit,ebitda,interest_expense,operating_cash_flow,capex,fcf,free_cash_flow,total_debt,cash,net_debt,current_assets,current_liabilities,fcf_margin,fcf_conversion,fcf_to_debt,debt_to_ebitda,net_debt_to_ebitda,interest_coverage,cash_interest_coverage,current_ratio,capex_to_revenue,capex_to_ebitda,usable_metric_count,revenue_concept,debt_concept,fcf_score,fcf_margin_score,fcf_conversion_score,fcf_to_debt_score,debt_to_ebitda_score,net_debt_to_ebitda_score,interest_coverage_score,cash_interest_coverage_score,capex_to_revenue_score,capex_to_ebitda_score,cash_flow_strength_score,deleveraging_capacity_score,leverage_score,coverage_score,capex_burden_score,lbo_financial_score,financial_feasibility_score,missing_critical_data,pass_fcf_filter,pass_interest_coverage_filter,pass_debt_to_ebitda_filter,pass_current_ratio_filter,pass_capex_to_ebitda_filter,pass_hard_filters,financial_red_flag,lbo_rating,lbo_status
36,CTSH,Cognizant,Information Technology,IT Consulting & Other Services,1058290,COGNIZANT TECHNOLOGY SOLUTIONS CORP,True,,2025.0,2026-02-12,19353000000.0,,2689000000.0,555000000.0,2689000000.0,3244000000.0,9000000.0,2330000000.0,317000000.0,2013000000.0,2013000000.0,9000000.0,2231000000.0,-2222000000.0,7504000000.0,3585000000.0,0.1040148814137343,0.6205302096177558,223.66666666666663,0.002774352651048,-0.684956843403206,298.77777777777777,258.8888888888889,2.093165969316597,0.0163798894228285,0.0977188655980271,18,RevenueFromContractWithCustomerExcludingAssessedTax,DebtCurrent,4.0,3.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,3.6666666666666665,5.0,5.0,5.0,4.5,90.49999999999999,0.9049999999999998,False,True,True,True,True,True,True,False,Ideal,Pass
37,TT,Trane Technologies,Industrials,Building Products,1466258,Trane Technologies plc,True,,2025.0,2026-02-05,17677600000.0,,2894000000.0,178300000.0,2894000000.0,3072300000.0,234500000.0,2389600000.0,300700000.0,2088900000.0,2088900000.0,452200000.0,1590100000.0,-1137900000.0,7337800000.0,6068900000.0,0.1181664931891206,0.6799140708915145,4.6194161875276425,0.1471861471861472,-0.3703739869153403,12.341151385927503,10.190191897654584,1.2090823707755936,0.0170102276327103,0.097874556521173,18,RevenueFromContractWithCustomerExcludingAssessedTax,DebtCurrent,4.0,3.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,3.6666666666666665,5.0,5.0,5.0,4.5,90.49999999999999,0.9049999999999998,False,True,True,True,True,True,True,False,Ideal,Pass
38,NDSN,Nordson Corporation,Industrials,Industrial Machinery & Supplies & Components,72331,NORDSON CORP,True,,2025.0,2025-12-17,2628632000.0,268976000.0,672761000.0,59719000.0,672761000.0,732480000.0,25491000.0,641282000.0,34583000.0,606699000.0,606699000.0,2186840000.0,115952000.0,2070888000.0,1275032000.0,528477000.0,0.230804083645029,0.8282806356487549,0.2774318194289477,2.985528615115771,2.827228047182176,26.392099172256877,25.157192734690675,2.412653720029443,0.0131562729206674,0.0472135757972913,19,RevenueFromContractWithCustomerExcludingAssessedTax,LongTermDebt,3.0,5.0,5.0,5.0,3.0,3.0,5.0,5.0,5.0,5.0,4.333333333333333,5.0,3.0,5.0,5.0,90.0,0.9,False,True,True,True,True,True,True,False,Ideal,Pass
39,EBAY,eBay Inc.,Consumer Discretionary,Broadline Retail,1065088,EBAY INC,True,,2025.0,2026-02-19,10112000000.0,7279000000.0,1941000000.0,441000000.0,1941000000.0,2382000000.0,269000000.0,2426000000.0,456000000.0,1970000000.0,1970000000.0,1673000000.0,1985000000.0,-312000000.0,7567000000.0,6098000000.0,0.1948180379746835,0.8270361041141897,1.177525403466826,0.702350965575147,-0.1309823677581864,7.215613382899628,9.018587360594797,1.2408986552968186,0.0450949367088607,0.1914357682619647,19,RevenueFromContractWithCustomerExcludingAssessedTax,DebtCurrent,4.0,4.0,5.0,5.0,5.0,5.0,4.0,5.0,4.0,3.0,4.333333333333333,5.0,5.0,4.5,3.5,90.0,0.9,False,True,True,True,True,True,True,False,Ideal,Pass
40,CF,CF Industries,Materials,Fertilizers & Agricultural Chemicals,1324404,"CF Industries Holdings, Inc.",True,,2025.0,2026-02-25,6631000000.0,2545000000.0,2230000000.0,869000000.0,2230000000.0,3099000000.0,150000000.0,2757000000.0,499000000.0,2258000000.0,2258000000.0,2971000000.0,2323000000.0,648000000.0,2520000000.0,818000000.0,0.3405217915849796,0.728622136172959,0.7600134634803096,0.9586963536624716,0.2090997095837367,14.866666666666667,18.38,3.0806845965770173,0.075252601417584,0.1610196837689577,19,Revenues,LongTermDebt,4.0,5.0,4.0,5.0,5.0,5.0,5.0,5.0,3.0,3.0,4.333333333333333,5.0,5.0,5.0,3.0,90.0,0.9,False,True,True,True,True,True,True,False,Ideal,Pass
41,FAST,Fastenal,Industrials,Trading Companies & Distributors,815556,FASTENAL CO,True,,2025.0,2026-02-05,7346700000.0,3354500000.0,1528700000.0,177300000.0,1528700000.0,1706000000.0,9700000.0,1432700000.0,172800000.0,1259900000.0,1259900000.0,200000000.0,255800000.0,-55800000.0,3211900000.0,687100000.0,0.1714919623776661,0.7385111371629542,6.2995,0.1172332942555685,-0.0327080890973036,157.5979381443299,147.70103092783506,4.67457429777325,0.0235207644248438,0.1012895662368112,19,RevenueFromContractWithCustomerExcludingAssessedTax,LongTermDebt,4.0,4.0,4.0,5.0,5.0,5.0,5.0,5.0,4.0,3.0,4.0,5.0,5.0,5.0,3.5,89.50000000000001,0.8950000000000001,False,True,True,True,True,True,True,False,Ideal,Pass
42,ITW,Illinois Tool Works,Industrials,Industrial Machinery & Supplies & Components,49826,ILLINOIS TOOL WORKS INC,True,,2025.0,2026-02-13,16107000000.0,,4040000000.0,282000000.0,4040000000.0,4322000000.0,202000000.0,3539000000.0,455000000.0,3084000000.0,3084000000.0,1555000000.0,948000000.0,607000000.0,5856000000.0,4308000000.0,0.1914695474017508,0.7135585377140213,1.9832797427652733,0.3597871355853771,0.1404442387783433,20.0,17.519801980198018,1.3593314763231197,0.0282485875706214,0.1052753354928274,18,RevenueFromContractWithCustomerExcludingAssessedTax,DebtCurrent,4.0,4.0,4.0,5.0,5.0,5.0,5.0,5.0,4.0,3.0,4.0,5.0,5.0,5.0,3.5,89.50000000000001,0.8950000000000001,False,True,True,True,True,True,True,False,Ideal,Pass
43,IDXX,Idexx Laboratories,Health Care,Health Care Equipment,874716,IDEXX LABORATORIES INC /DE,True,,2025.0,2026-02-20,3660953000.0,2189970000.0,1097128000.0,114908000.0,1097128000.0,1212036000.0,29808000.0,906510000.0,133631000.0,772879000.0,772879000.0,450000000.0,288266000.0,161734000.0,1399897000.0,1067916000.0,0.211114155248647,0.637670003201225,1.717508888888889,0.3712761007098799,0.1334399308271371,36.8064949006978,30.411634460547504,1.3108680832574846,0.0365016977819709,0.1102533258088043,19,RevenueFromContractWithCustomerExcludingAssessedTax,LongTermDebt,3.0,5.0,4.0,5.0,5.0,5.0,5.0,5.0,4.0,3.0,4.0,5.0,5.0,5.0,3.5,89.50000000000001,0.8950000000000001,False,True,True,True,True,True,True,False,Ideal,Pass
44,GOOG,Alphabet Inc. (Class C),Communication Services,Interactive Media & Services,1652044,Alphabet Inc.,True,,2025.0,2026-02-05,307394000000.0,,84293000000.0,11946000000.0,84293000000.0,96239000000.0,346000000.0,101746000000.0,32251000000.0,69495000000.0,69495000000.0,49085000000.0,23466000000.0,25619000000.0,163711000000.0,89122000000.0,0.2260779325556126,0.7221085007117697,1.4158093103799532,0.5100323153814982,0.2662018516401874,243.621387283237,294.0635838150289,1.8369313974102917,0.1049174674847264,0.335113623375139,18,Revenues,LongTermDebt,5.0,5.0,4.0,5.0,5.0,5.0,5.0,5.0,2.0,2.0,4.666666666666667,5.0,5.0,5.0,2.0,89.0,0.89,False,True,True,True,True,True,True,False,Ideal,Pass
45,A,Agilent Technologies,Health Care,Life Sciences Tools & Services,1090872,"AGILENT TECHNOLOGIES, INC.",True,,2025.0,2025-12-22,6833000000.0,,1350000000.0,271000000.0,1350000000.0,1621000000.0,95000000.0,1772000000.0,298000000.0,1474000000.0,1474000000.0,3345000000.0,1590000000.0,1755000000.0,3959000000.0,1895000000.0,0.215717839894629,0.9093152375077111,0.4406576980568012,2.063541024059223,1.08266502159161,14.210526315789474,18.652631578947368,2.0891820580474936,0.0436118835065125,0.1838371375694016,18,RevenueFromContractWithCustomerExcludingAssessedTax,LongTermDebt,4.0,5.0,5.0,5.0,3.0,4.0,5.0,5.0,4.0,3.0,4.666666666666667,5.0,3.5,5.0,3.5,89.0,0.89,False,True,True,True,True,True,True,False,Ideal,Pass
46,CCI,Crown Castle,Real Estate,Telecom Tower REITs,1051470,CROWN CASTLE INC.,True,,2025.0,2026-02-23,421000000.0,,2097000000.0,519000000.0,2097000000.0,2616000000.0,18725000.0,3126000000.0,243000000.0,2883000000.0,2883000000.0,603000000.0,100000000.0,503000000.0,1090000000.0,2177000000.0,6.847980997624704,1.1020642201834865,4.781094527363184,0.2305045871559633,0.1922782874617737,111.98931909212284,166.94259012016022,0.5006890215893431,0.5771971496437055,0.0928899082568807,18,RevenueFromContractWithCustomerExcludingAssessedTax,DebtCurrent,4.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0.0,4.0,4.666666666666667,5.0,5.0,5.0,2.0,89.0,0.89,False,True,True,True,False,True,False,False,Situational,Fail
47,ADI,Analog Devices,Information Technology,Semiconductors,6281,ANALOG DEVICES INC,True,,2025.0,2025-11-25,12305539000.0,7877218000.0,3823112000.0,334704000.0,3823112000.0,4157816000.0,184825000.0,4817634000.0,1261463000.0,3556171000.0,3556171000.0,516663000.0,1991342000.0,-1474679000.0,5484654000.0,2988280000.0,0.2889894542612071,0.8552978294373778,6.882960459719391,0.1242630746526541,-0.3546763493141591,20.685037197348844,26.065921817935884,1.8353882500970455,0.1025118038307789,0.3033955807568204,19,RevenueFromContractWithCustomerExcludingAssessedTax,DebtCurrent,4.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,2.0,2.0,4.666666666666667,5.0,5.0,5.0,2.0,89.0,0.89,False,True,True,True,True,True,True,False,Ideal,Pass
48,GOOGL,Alphabet Inc. (Class A),Communication Services,Interactive Media & Services,1652044,Alphabet Inc.,True,,2025.0,2026-02-05,307394000000.0,,84293000000.0,11946000000.0,84293000000.0,96239000000.0,346000000.0,101746000000.0,32251000000.0,69495000000.0,69495000000.0,49085000000.0,23466000000.0,25619000000.0,163711000000.0,89122000000.0,0.2260779325556126,0.7221085007117697,1.4158093103799532,0.5100323153814982,0.2662018516401874,243.621387283237,294.0635838150289,1.8369313974102917,0.1049174674847264,0.335113623375139,18,Revenues,LongTermDebt,5.0,5.0,4.0,5.0,5.0,5.0,5.0,5.0,2.0,2.0,4.666666666666667,5.0,5.0,5.0,2.0,89.0,0.89,False,True,True,True,True,True,True,False,Ideal,Pass
49,MPC,Marathon Petroleum,Energy,Oil & Gas Refining & Marketing,1510295,Marathon Petroleum Corp,True,,2025.0,2026-02-26,148379000000.0,,14514000000.0,3307000000.0,14514000000.0,17821000000.0,525000000.0,14117000000.0,1890000000.0,12227000000.0,12227000000.0,3049000000.0,3210000000.0,-161000000.0,24447000000.0,20827000000.0,0.0824038442097601,0.6861006677515291,4.010167267956708,0.1710902867403625,-0.0090342853936367,27.645714285714284,26.88952380952381,1.173812839103087,0.0127376515544652,0.1060546546209528,18,RevenueFromContractWithCustomerExcludingAssessedTax,DebtCurrent,5.0,2.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,3.0,3.6666666666666665,5.0,5.0,5.0,4.0,88.99999999999999,0.8899999999999999,False,True,True,True,True,True,True,False,Ideal,Pass
50,PH,Parker Hannifin,Industrials,Industrial Machinery & Supplies & Components,76334,Parker-Hannifin Corp,True,,2025.0,2025-08-22,19065000000.0,3056499000.0,3404000000.0,317000000.0,3404000000.0,3721000000.0,250036000.0,2980000000.0,381000000.0,2599000000.0,2599000000.0,1255000000.0,422000000.0,833000000.0,6799000000.0,7313000000.0,0.1363231051665355,0.6984681537221177,2.0709163346613546,0.3372749260951357,0.2238645525396398,13.614039578300725,11.918283767137533,0.9297142075755505,0.0199842643587726,0.1023918301531846,19,RevenueFromContractWithCustomerExcludingAssessedTax,DebtCurrent,4.0,3.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,3.0,3.6666666666666665,5.0,5.0,5.0,4.0,88.99999999999999,0.8899999999999999,False,True,True,True,False,True,False,False,Situational,Fail
51,TYL,Tyler Technologies,Information Technology,Application Software,860731,TYLER TECHNOLOGIES INC,True,,2025.0,2026-02-18,1951751000.0,861099000.0,218537000.0,154079000.0,218537000.0,372616000.0,23629000.0,380440000.0,20519000.0,359921000.0,359921000.0,597934000.0,744721000.0,-146787000.0,1440779000.0,1065607000.0,0.1844092817167763,0.965930072782704,0.6019410169015309,1.6046922300706357,-0.3939363849110076,9.248677472597231,16.10055440348724,1.3520735130306014,0.0105131238564755,0.0550674152478691,19,RevenueFromContractWithCustomerExcludingAssessedTax,LongTermDebt,2.0,4.0,5.0,5.0,4.0,5.0,5.0,5.0,5.0,4.0,3.6666666666666665,5.0,4.5,5.0,4.5,88.99999999999999,0.8899999999999999,False,True,True,True,True,True,True,False,Ideal,Pass
52,KMB,Kimberly-Clark,Consumer Staples,Household Products,55785,KIMBERLY CLARK CORP,True,,2025.0,2026-02-12,17146000000.0,6269000000.0,1928000000.0,753000000.0,1928000000.0,2681000000.0,293000000.0,3542000000.0,766000000.0,2776000000.0,2776000000.0,564000000.0,1010000000.0,-446000000.0,5580000000.0,7004000000.0,0.1619036509973171,1.0354345393509885,4.921985815602837,0.2103692651995524,-0.1663558373741141,6.580204778156997,12.088737201365188,0.7966876070816676,0.04467514289047,0.2857142857142857,19,Revenues,DebtCurrent,4.0,4.0,5.0,5.0,5.0,5.0,4.0,5.0,4.0,2.0,4.333333333333333,5.0,5.0,4.5,3.0,88.5,0.885,False,True,True,True,False,True,False,False,Situational,Fail
53,EME,Emcor,Industrials,Construction & Engineering,105634,"EMCOR Group, Inc.",True,,2025.0,2026-02-26,12582873000.0,2089339000.0,875756000.0,51822000.0,875756000.0,927578000.0,17199000.0,899655000.0,78404000.0,821251000.0,821251000.0,0.0,1339550000.0,-1339550000.0,5389189000.0,4153863000.0,0.0652673677943026,0.88537136499572,inf,0.0,-1.444137312441649,50.91900691900692,52.3085644514216,1.2973920902061526,0.0062310094046089,0.0845255062107984,19,Revenues,LongTermDebt,3.0,2.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,3.3333333333333335,5.0,5.0,5.0,4.5,88.5,0.885,False,True,True,True,True,True,True,False,Ideal,Pass
54,SMCI,Supermicro,Information Technology,"Technology Hardware, Storage & Peripherals",1375365,"Super Micro Computer, Inc.",True,,2025.0,2025-08-28,7123482000.0,1283012000.0,761142000.0,26900000.0,761142000.0,788042000.0,2485000.0,663580000.0,36793000.0,626787000.0,626787000.0,147618000.0,1669766000.0,-1522148000.0,8931960000.0,2345721000.0,0.0879888515195237,0.795372581664429,4.246006584562858,0.1873225031153162,-1.9315569474723429,306.2945674044266,267.03420523138834,3.807767419910552,0.0051650302478478,0.046689135858241,19,RevenueFromContractWithCustomerExcludingAssessedTax,LongTermDebt,3.0,2.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,3.0,5.0,5.0,5.0,5.0,88.0,0.88,False,True,True,True,True,True,True,False,Ideal,Pass
55,NXPI,NXP Semiconductors,Information Technology,Semiconductors,1413447,NXP Semiconductors N.V.,True,,2025.0,2026-02-19,13276000000.0,7553000000.0,3661000000.0,1106000000.0,3661000000.0,4767000000.0,438000000.0,3513000000.0,827000000.0,2686000000.0,2686000000.0,500000000.0,3292000000.0,-2792000000.0,7305000000.0,3098000000.0,0.2023199758963543,0.5634571009020348,5.372,0.1048877700860079,-0.5856933081602685,8.358447488584474,8.020547945205479,2.357972885732731,0.0622928592949683,0.1734843717222572,19,RevenueFromContractWithCustomerExcludingAssessedTax,DebtCurrent,4.0,5.0,3.0,5.0,5.0,5.0,5.0,5.0,3.0,3.0,4.0,5.0,5.0,5.0,3.0,88.0,0.88,False,True,True,True,True,True,True,False,Ideal,Pass
56,HLT,Hilton Worldwide,Consumer Discretionary,"Hotels, Resorts & Cruise Lines",1585689,Hilton Worldwide Holdings Inc.,True,,2025.0,2026-02-11,10235000000.0,,2225000000.0,147000000.0,2225000000.0,2372000000.0,415000000.0,1946000000.0,151000000.0,1795000000.0,1795000000.0,33000000.0,1301000000.0,-1268000000.0,3272000000.0,4700000000.0,0.1753786028334147,0.7567453625632378,54.39393939393939,0.0139123102866779,-0.5345699831365935,5.36144578313253,4.6891566265060245,0.6961702127659575,0.014753297508549,0.0636593591905564,18,RevenueFromContractWithCustomerExcludingAssessedTax,short_term_debt + long_term_debt,4.0,4.0,4.0,5.0,5.0,5.0,4.0,3.0,5.0,4.0,4.0,5.0,5.0,3.5,4.5,88.0,0.88,False,True,True,True,False,True,False,False,Situational,Fail
57,APH,Amphenol,Information Technology,Electronic Components,820313,AMPHENOL CORP /DE/,True,,2025.0,2026-02-11,12554700000.0,4084100000.0,2559600000.0,406400000.0,2559600000.0,2966000000.0,115500000.0,2528700000.0,372800000.0,2155900000.0,2155900000.0,3010700000.0,3317000000.0,-306300000.0,9686000000.0,4083800000.0,0.1717205508693955,0.7268712070128118,0.716079317102335,1.015070802427512,-0.1032703978422117,22.16103896103896,21.893506493506493,2.37181056858808,0.0296940587986969,0.1256911665542818,19,RevenueFromContractWithCustomerExcludingAssessedTax,LongTermDebt,4.0,4.0,4.0,5.0,4.0,5.0,5.0,5.0,4.0,3.0,4.0,5.0,4.5,5.0,3.5,88.0,0.88,False,True,True,True,True,True,True,False,Ideal,Pass
58,PPG,PPG Industries,Materials,Specialty Chemicals,79879,PPG INDUSTRIES INC,True,,2025.0,2026-02-19,16242000000.0,,2171000000.0,514000000.0,2171000000.0,2685000000.0,121000000.0,2411000000.0,516000000.0,1895000000.0,1895000000.0,939000000.0,1270000000.0,-331000000.0,6557000000.0,5014000000.0,0.1166728235438985,0.7057728119180633,2.018104366347178,0.3497206703910614,-0.1232774674115456,17.94214876033058,19.925619834710744,1.307738332668528,0.0317694865164388,0.1921787709497206,18,RevenueFromContractWithCustomerExcludingAssessedTax,DebtCurrent,4.0,3.0,4.0,5.0,5.0,5.0,5.0,5.0,4.0,3.0,3.6666666666666665,5.0,5.0,5.0,3.5,87.5,0.875,False,True,True,True,True,True,True,False,Ideal,Pass
59,NOW,ServiceNow,Information Technology,Systems Software,1373715,"ServiceNow, Inc.",True,,2025.0,2026-01-29,8971000000.0,7050000000.0,762000000.0,562000000.0,762000000.0,1324000000.0,33000000.0,3398000000.0,694000000.0,2704000000.0,2704000000.0,92000000.0,1897000000.0,-1805000000.0,9187000000.0,8358000000.0,0.3014156727232193,2.0422960725075527,29.39130434782609,0.0694864048338368,-1.3632930513595165,23.09090909090909,102.96969696969695,1.0991864082316345,0.0773603834578084,0.5241691842900302,19,RevenueFromContractWithCustomerExcludingAssessedTax,short_term_debt + long_term_debt,4.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,3.0,0.0,4.666666666666667,5.0,5.0,5.0,1.5,87.5,0.875,False,True,True,True,True,False,False,False,Situational,Fail
60,BLDR,Builders FirstSource,Industrials,Building Products,1316835,"Builders FirstSource, Inc.",True,,2025.0,2026-02-17,17097330000.0,6012334000.0,2176319000.0,558275000.0,2176319000.0,2734594000.0,109199000.0,2306872000.0,476335000.0,1830537000.0,1830537000.0,353971000.0,153624000.0,200347000.0,3141239000.0,1777276000.0,0.1070656646388646,0.6693999182328345,5.171432122970526,0.1294418842431454,0.0732638921902117,19.929843679887178,21.12539492119891,1.7674457990767891,0.027860198054316,0.1741885632748408,19,RevenueFromContractWithCustomerExcludingAssessedTax,LongTermDebt,4.0,3.0,4.0,5.0,5.0,5.0,5.0,5.0,4.0,3.0,3.6666666666666665,5.0,5.0,5.0,3.5,87.5,0.875,False,True,True,True,True,True,True,False,Ideal,Pass
61,YUM,Yum! Brands,Consumer Discretionary,Restaurants,1041061,YUM BRANDS INC,True,,2025.0,2026-02-20,7076000000.0,,2318000000.0,153000000.0,2318000000.0,2471000000.0,118000000.0,1603000000.0,285000000.0,1318000000.0,1318000000.0,27000000.0,512000000.0,-485000000.0,1871000000.0,1269000000.0,0.186263425664217,0.5333872925940915,48.81481481481482,0.0109267503035208,-0.1962768110076892,19.64406779661017,13.584745762711863,1.4743892828999212,0.0402769926512153,0.1153379198704977,18,Revenues,DebtCurrent,4.0,4.0,3.0,5.0,5.0,5.0,5.0,5.0,4.0,3.0,3.6666666666666665,5.0,5.0,5.0,3.5,87.5,0.875,False,True,True,True,True,True,True,False,Ideal,Pass
62,FIX,Comfort Systems USA,Industrials,Construction & Engineering,1035983,COMFORT SYSTEMS USA INC,True,,2025.0,2026-02-19,5206760000.0,990509000.0,418388000.0,38200000.0,418388000.0,456588000.0,10281000.0,639568000.0,94838000.0,544730000.0,544730000.0,68335000.0,549939000.0,-481604000.0,2790241000.0,2582770000.0,0.1046197635381696,1.193044933287778,7.971464110631448,0.1496644677477288,-1.0547890001489308,40.69526310670168,62.20873455889505,1.0803288717152515,0.0182143982054098,0.2077102332956626,19,Revenues,LongTermDebt,3.0,3.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,2.0,3.6666666666666665,5.0,5.0,5.0,3.5,87.5,0.875,False,True,True,True,True,True,True,False,Ideal,Pass
63,MAR,Marriott International,Consumer Discretionary,"Hotels, Resorts & Cruise Lines",1048286,MARRIOTT INTERNATIONAL INC /MD/,True,,2025.0,2026-02-10,23713000000.0,,3864000000.0,122000000.0,3864000000.0,3986000000.0,420000000.0,3170000000.0,452000000.0,2718000000.0,2718000000.0,55000000.0,396000000.0,-341000000.0,3485000000.0,8649000000.0,0.1146206722051195,0.6818866031108881,49.41818181818182,0.0137982940291018,-0.0855494229804315,9.2,7.547619047619047,0.4029367556942999,0.0190612744064437,0.1133968891118916,18,Revenues,LongTermDebt,4.0,3.0,4.0,5.0,5.0,5.0,5.0,4.0,5.0,3.0,3.6666666666666665,5.0,5.0,4.5,4.0,87.49999999999999,0.8749999999999999,False,True,True,True,False,True,False,False,Situational,Fail
